!OMP_NUM_THREADS key E v kr eta mu conf
2 358 3.99540E+09 0.23760 0.04123 0.70919 32.32140 5.0E+5
2 359 3.99540E+08 0.33760 0.18409 0.82030 37.77600 5.0E+5
2 360 3.99540E+10 0.43760 0.32695 0.93141 43.23060 5.0E+5
2 361 2.24678E+07 0.05760 0.46980 0.05487 48.68520 5.0E+5
2 362 2.24678E+09 0.15760 0.61266 0.16598 54.13980 5.0E+5
2 363 2.24678E+08 0.25760 0.75552 0.27709 59.59440 5.0E+5
2 364 2.24678E+10 0.35760 0.89838 0.38820 0.13500 5.0E+5
2 365 7.10493E+07 0.45760 0.06164 0.49931 5.58960 5.0E+5
2 366 7.10493E+09 0.07760 0.20450 0.61043 11.04420 5.0E+5
2 367 7.10493E+08 0.17760 0.34736 0.72154 16.49880 5.0E+5
2 368 7.10493E+10 0.27760 0.49021 0.83265 21.95340 5.0E+5
2 369 1.68485E+07 0.37760 0.63307 0.94376 27.40800 5.0E+5
2 370 1.68485E+09 0.47760 0.77593 0.06722 32.86260 5.0E+5
2 371 1.68485E+08 0.09760 0.91878 0.17833 38.31720 5.0E+5
2 372 1.68485E+10 0.19760 0.08205 0.28944 43.77180 5.0E+5
2 373 5.32795E+07 0.29760 0.22491 0.40055 49.22640 5.0E+5
2 374 5.32795E+09 0.39760 0.36776 0.51166 54.68040 5.0E+5
2 375 5.32795E+08 0.49760 0.51062 0.62277 0.63120 5.0E+5
2 376 5.32795E+10 0.00240 0.65348 0.73388 6.08580 5.0E+5
2 377 2.99613E+07 0.10240 0.79633 0.84499 11.54040 5.0E+5
2 378 2.99613E+09 0.20240 0.93919 0.95610 16.99500 5.0E+5
2 379 2.99613E+08 0.30240 0.10246 0.07956 22.44900 5.0E+5
2 380 2.99613E+10 0.40240 0.24531 0.19067 27.90360 5.0E+5
2 381 9.47458E+07 0.02240 0.38817 0.30178 33.35820 5.0E+5
2 382 9.47458E+09 0.12240 0.53103 0.41289 38.81280 5.0E+5
2 383 9.47458E+08 0.22240 0.67389 0.52401 44.26740 5.0E+5
2 384 9.47458E+10 0.32240 0.81674 0.63512 49.72200 5.0E+5
2 385 1.05546E+07 0.42240 0.95960 0.74623 55.17660 5.0E+5
2 386 1.05546E+09 0.04240 0.12287 0.85734 1.12680 5.0E+5
2 387 1.05546E+08 0.14240 0.26572 0.96845 6.58140 5.0E+5
2 388 1.05546E+10 0.24240 0.40858 0.09191 12.03600 5.0E+5
2 389 3.33764E+07 0.34240 0.55144 0.20302 17.49060 5.0E+5
2 390 3.33764E+09 0.44240 0.69429 0.31413 22.94520 5.0E+5
2 391 3.33764E+08 0.06240 0.83715 0.42524 28.39980 5.0E+5
2 392 3.33764E+10 0.16240 0.98001 0.53635 33.85440 5.0E+5
2 393 1.87690E+07 0.26240 0.00333 0.64746 39.30900 5.0E+5
2 394 1.87690E+09 0.36240 0.14619 0.75857 44.76360 5.0E+5
2 395 1.87690E+08 0.46240 0.28905 0.86968 50.21760 5.0E+5
2 396 1.87690E+10 0.08240 0.43190 0.98080 55.67220 5.0E+5
2 397 5.93526E+07 0.18240 0.57476 0.10425 1.62300 5.0E+5
2 398 5.93526E+09 0.28240 0.71762 0.21536 7.07760 5.0E+5
2 399 5.93526E+08 0.38240 0.86047 0.32647 12.53220 5.0E+5
2 400 5.93526E+10 0.48240 0.02374 0.43759 17.98620 5.0E+5
2 401 1.40747E+07 0.00640 0.16660 0.54870 23.44080 5.0E+5
2 402 1.40747E+09 0.10640 0.30945 0.65981 28.89540 5.0E+5
2 403 1.40747E+08 0.20640 0.45231 0.77092 34.35000 5.0E+5
2 404 1.40747E+10 0.30640 0.59517 0.88203 39.80460 5.0E+5
2 405 4.45082E+07 0.40640 0.73803 0.99314 45.25920 5.0E+5
2 406 4.45082E+09 0.02640 0.88088 0.00686 50.71380 5.0E+5
2 407 4.45082E+08 0.12640 0.04415 0.11797 56.16840 5.0E+5
2 408 4.45082E+10 0.22640 0.18701 0.22908 2.11860 5.0E+5
2 409 2.50288E+07 0.32640 0.32986 0.34019 7.57320 5.0E+5
2 410 2.50288E+09 0.42640 0.47272 0.45130 13.02780 5.0E+5
2 411 2.50288E+08 0.04640 0.61558 0.56241 18.48240 5.0E+5
2 412 2.50288E+10 0.14640 0.75843 0.67353 23.93700 5.0E+5
2 413 7.91480E+07 0.24640 0.90129 0.78464 29.39160 5.0E+5
2 414 7.91480E+09 0.34640 0.06456 0.89575 34.84620 5.0E+5
2 415 7.91480E+08 0.44640 0.20741 0.01920 40.30080 5.0E+5
2 416 7.91480E+10 0.06640 0.35027 0.13032 45.75480 5.0E+5
2 417 1.21877E+07 0.16640 0.49313 0.24143 51.20940 5.0E+5
2 418 1.21877E+09 0.26640 0.63599 0.35254 56.66400 5.0E+5
2 419 1.21877E+08 0.36640 0.77884 0.46365 2.61480 5.0E+5
2 420 1.21877E+10 0.46640 0.92170 0.57476 8.06940 5.0E+5
2 421 3.85407E+07 0.08640 0.08496 0.68587 13.52340 5.0E+5
2 422 3.85407E+09 0.18640 0.22782 0.79698 18.97800 5.0E+5
2 423 3.85407E+08 0.28640 0.37068 0.90809 24.43260 5.0E+5
2 424 3.85407E+10 0.38640 0.51354 0.03155 29.88720 5.0E+5
2 425 2.16730E+07 0.48640 0.65639 0.14266 35.34180 5.0E+5
2 426 2.16730E+09 0.01040 0.79925 0.25377 40.79640 5.0E+5
2 427 2.16730E+08 0.11040 0.94211 0.36488 46.25100 5.0E+5
2 428 2.16730E+10 0.21040 0.10537 0.47599 51.70560 5.0E+5
2 429 6.85362E+07 0.31040 0.24823 0.58711 57.16020 5.0E+5
2 430 6.85362E+09 0.41040 0.39109 0.69822 3.11040 5.0E+5
2 431 6.85362E+08 0.03040 0.53394 0.80933 8.56500 5.0E+5
2 432 6.85362E+10 0.13040 0.67680 0.92044 14.01960 5.0E+5
2 433 1.62525E+07 0.23040 0.81966 0.04390 19.47420 5.0E+5
2 434 1.62525E+09 0.33040 0.96252 0.15501 24.92880 5.0E+5
2 435 1.62525E+08 0.43040 0.12578 0.26612 30.38340 5.0E+5
2 436 1.62525E+10 0.05040 0.26864 0.37723 35.83800 5.0E+5
2 437 5.13949E+07 0.15040 0.41150 0.48834 41.29200 5.0E+5
2 438 5.13949E+09 0.25040 0.55435 0.59945 46.74660 5.0E+5
2 439 5.13949E+08 0.35040 0.69721 0.71056 52.20120 5.0E+5
2 440 5.13949E+10 0.45040 0.84007 0.82167 57.65580 5.0E+5
2 441 2.89015E+07 0.07040 0.98292 0.93278 3.60660 5.0E+5
2 442 2.89015E+09 0.17040 0.00625 0.05624 9.06060 5.0E+5
2 443 2.89015E+08 0.27040 0.14910 0.16735 14.51520 5.0E+5
2 444 2.89015E+10 0.37040 0.29196 0.27846 19.96980 5.0E+5
2 445 9.13945E+07 0.47040 0.43482 0.38957 25.42440 5.0E+5
2 446 9.13945E+09 0.09040 0.57768 0.50069 30.87900 5.0E+5
2 447 9.13945E+08 0.19040 0.72053 0.61180 36.33360 5.0E+5
2 448 9.13945E+10 0.29040 0.86339 0.72291 41.78820 5.0E+5
2 449 1.13417E+07 0.39040 0.02666 0.83402 47.24280 5.0E+5
2 450 1.13417E+09 0.49040 0.16951 0.94513 52.69740 5.0E+5
2 451 1.13417E+08 0.01440 0.31237 0.06859 58.15200 5.0E+5
2 452 1.13417E+10 0.11440 0.45523 0.17970 4.10220 5.0E+5
2 453 3.58658E+07 0.21440 0.59808 0.29081 9.55680 5.0E+5
2 454 3.58658E+09 0.31440 0.74094 0.40192 15.01140 5.0E+5
2 455 3.58658E+08 0.41440 0.88380 0.51303 20.46600 5.0E+5
2 456 3.58658E+10 0.03440 0.04706 0.62414 25.92060 5.0E+5
2 457 2.01688E+07 0.13440 0.18992 0.73525 31.37520 5.0E+5
2 458 2.01688E+09 0.23440 0.33278 0.84636 36.82920 5.0E+5
2 459 2.01688E+08 0.33440 0.47564 0.95748 42.28380 5.0E+5
2 460 2.01688E+10 0.43440 0.61849 0.08093 47.73840 5.0E+5
2 461 6.37793E+07 0.05440 0.76135 0.19204 53.19300 5.0E+5
2 462 6.37793E+09 0.15440 0.90421 0.30316 58.64760 5.0E+5
2 463 6.37793E+08 0.25440 0.06747 0.41427 4.59780 5.0E+5
2 464 6.37793E+10 0.35440 0.21033 0.52538 10.05240 5.0E+5
2 465 1.51245E+07 0.45440 0.35319 0.63649 15.50700 5.0E+5
2 466 1.51245E+09 0.07440 0.49604 0.74760 20.96160 5.0E+5
2 467 1.51245E+08 0.17440 0.63890 0.85871 26.41620 5.0E+5
2 468 1.51245E+10 0.27440 0.78176 0.96982 31.87080 5.0E+5
2 469 4.78278E+07 0.37440 0.92461 0.09328 37.32540 5.0E+5
2 470 4.78278E+09 0.47440 0.08788 0.20439 42.78000 5.0E+5
2 471 4.78278E+08 0.09440 0.23074 0.31550 48.23460 5.0E+5
2 472 4.78278E+10 0.19440 0.37359 0.42661 53.68920 5.0E+5
2 473 2.68955E+07 0.29440 0.51645 0.53772 59.14380 5.0E+5
2 474 2.68955E+09 0.39440 0.65931 0.64883 5.09400 5.0E+5
2 475 2.68955E+08 0.49440 0.80217 0.75995 10.54860 5.0E+5
2 476 2.68955E+10 0.01840 0.94502 0.87106 16.00320 5.0E+5
2 477 8.50511E+07 0.11840 0.10829 0.98217 21.45780 5.0E+5
2 478 8.50511E+09 0.21840 0.25115 0.10562 26.91180 5.0E+5
2 479 8.50511E+08 0.31840 0.39400 0.21674 32.36640 5.0E+5
2 480 8.50511E+10 0.41840 0.53686 0.32785 37.82100 5.0E+5
2 481 1.30978E+07 0.03840 0.67972 0.43896 43.27560 5.0E+5
2 482 1.30978E+09 0.13840 0.82257 0.55007 48.73020 5.0E+5
2 483 1.30978E+08 0.23840 0.96543 0.66118 54.18480 5.0E+5
2 484 1.30978E+10 0.33840 0.12870 0.77229 59.63940 5.0E+5
2 485 4.14190E+07 0.43840 0.27155 0.88340 0.18060 5.0E+5
2 486 4.14190E+09 0.05840 0.41441 0.99451 5.63460 5.0E+5
2 487 4.14190E+08 0.15840 0.55727 0.00823 11.08920 5.0E+5
2 488 4.14190E+10 0.25840 0.70012 0.11934 16.54380 5.0E+5
2 489 2.32916E+07 0.35840 0.84298 0.23045 21.99840 5.0E+5
2 490 2.32916E+09 0.45840 0.98584 0.34156 27.45300 5.0E+5
2 491 2.32916E+08 0.07840 0.00916 0.45267 32.90760 5.0E+5
2 492 2.32916E+10 0.17840 0.15202 0.56379 38.36220 5.0E+5
2 493 7.36546E+07 0.27840 0.29488 0.67490 43.81680 5.0E+5
2 494 7.36546E+09 0.37840 0.43773 0.78601 49.27140 5.0E+5
2 495 7.36546E+08 0.47840 0.58059 0.89712 54.72600 5.0E+5
2 496 7.36546E+10 0.09840 0.72345 0.02058 0.67620 5.0E+5
2 497 1.74663E+07 0.19840 0.86631 0.13169 6.13080 5.0E+5
2 498 1.74663E+09 0.29840 0.02957 0.24280 11.58540 5.0E+5
2 499 1.74663E+08 0.39840 0.17243 0.35391 17.04000 5.0E+5
2 500 1.74663E+10 0.49840 0.31529 0.46502 22.49460 5.0E+5
2 501 5.52332E+07 0.00320 0.45814 0.57613 27.94920 5.0E+5
2 502 5.52332E+09 0.10320 0.60100 0.68724 33.40320 5.0E+5
2 503 5.52332E+08 0.20320 0.74386 0.79835 38.85780 5.0E+5
2 504 5.52332E+10 0.30320 0.88671 0.90947 44.31240 5.0E+5
2 505 3.10599E+07 0.40320 0.04998 0.03292 49.76700 5.0E+5
2 506 3.10599E+09 0.02320 0.19284 0.14403 55.22160 5.0E+5
2 507 3.10599E+08 0.12320 0.33569 0.25514 1.17180 5.0E+5
2 508 3.10599E+10 0.22320 0.47855 0.36626 6.62640 5.0E+5
2 509 9.82200E+07 0.32320 0.62141 0.47737 12.08100 5.0E+5
2 510 9.82200E+09 0.42320 0.76426 0.58848 17.53560 5.0E+5
2 511 9.82200E+08 0.04320 0.90712 0.69959 22.99020 5.0E+5
2 512 9.82200E+10 0.14320 0.07039 0.81070 28.44480 5.0E+5
2 513 1.00907E+07 0.24320 0.21324 0.92181 33.89940 5.0E+5
2 514 1.00907E+09 0.34320 0.35610 0.04527 39.35400 5.0E+5
2 515 1.00907E+08 0.44320 0.49896 0.15638 44.80860 5.0E+5
2 516 1.00907E+10 0.06320 0.64182 0.26749 50.26320 5.0E+5
2 517 3.19095E+07 0.16320 0.78467 0.37860 55.71780 5.0E+5
2 518 3.19095E+09 0.26320 0.92753 0.48971 1.66800 5.0E+5
2 519 3.19095E+08 0.36320 0.09080 0.60082 7.12260 5.0E+5
2 520 3.19095E+10 0.46320 0.23365 0.71193 12.57720 5.0E+5
2 521 1.79440E+07 0.08320 0.37651 0.82305 18.03180 5.0E+5
2 522 1.79440E+09 0.18320 0.51937 0.93416 23.48640 5.0E+5
2 523 1.79440E+08 0.28320 0.66222 0.05761 28.94040 5.0E+5
2 524 1.79440E+10 0.38320 0.80508 0.16872 34.39500 5.0E+5
2 525 5.67440E+07 0.48320 0.94794 0.27984 39.84960 5.0E+5
2 526 5.67440E+09 0.00720 0.11120 0.39095 45.30420 5.0E+5
2 527 5.67440E+08 0.10720 0.25406 0.50206 50.75880 5.0E+5
2 528 5.67440E+10 0.20720 0.39692 0.61317 56.21340 5.0E+5
2 529 1.34561E+07 0.30720 0.53978 0.72428 2.16360 5.0E+5
2 530 1.34561E+09 0.40720 0.68263 0.83539 7.61820 5.0E+5
2 531 1.34561E+08 0.02720 0.82549 0.94650 13.07280 5.0E+5
2 532 1.34561E+10 0.12720 0.96835 0.06996 18.52740 5.0E+5
2 533 4.25520E+07 0.22720 0.13161 0.18107 23.98200 5.0E+5
2 534 4.25520E+09 0.32720 0.27447 0.29218 29.43660 5.0E+5
2 535 4.25520E+08 0.42720 0.41733 0.40329 34.89120 5.0E+5
2 536 4.25520E+10 0.04720 0.56018 0.51440 40.34580 5.0E+5
2 537 2.39287E+07 0.14720 0.70304 0.62551 45.80040 5.0E+5
2 538 2.39287E+09 0.24720 0.84590 0.73663 51.25440 5.0E+5
2 539 2.39287E+08 0.34720 0.98875 0.84774 56.70900 5.0E+5
2 540 2.39287E+10 0.44720 0.01208 0.95885 2.65980 5.0E+5
2 541 7.56693E+07 0.06720 0.15494 0.08230 8.11440 5.0E+5
2 542 7.56693E+09 0.16720 0.29779 0.19342 13.56900 5.0E+5
2 543 7.56693E+08 0.26720 0.44065 0.30453 19.02300 5.0E+5
2 544 7.56693E+10 0.36720 0.58351 0.41564 24.47760 5.0E+5
2 545 1.16520E+07 0.46720 0.72636 0.52675 29.93220 5.0E+5
2 546 1.16520E+09 0.08720 0.86922 0.63786 35.38680 5.0E+5
2 547 1.16520E+08 0.18720 0.03249 0.74897 40.84140 5.0E+5
2 548 1.16520E+10 0.28720 0.17534 0.86008 46.29600 5.0E+5
2 549 3.68468E+07 0.38720 0.31820 0.97119 51.75060 5.0E+5
2 550 3.68468E+09 0.48720 0.46106 0.09465 57.20520 5.0E+5
2 551 3.68468E+08 0.01120 0.60392 0.20576 3.15540 5.0E+5
2 552 3.68468E+10 0.11120 0.74677 0.31687 8.61000 5.0E+5
2 553 2.07205E+07 0.21120 0.88963 0.42798 14.06460 5.0E+5
2 554 2.07205E+09 0.31120 0.05289 0.53909 19.51920 5.0E+5
2 555 2.07205E+08 0.41120 0.19575 0.65021 24.97380 5.0E+5
2 556 2.07205E+10 0.03120 0.33861 0.76132 30.42840 5.0E+5
2 557 6.55239E+07 0.13120 0.48147 0.87243 35.88300 5.0E+5
2 558 6.55239E+09 0.23120 0.62432 0.98354 41.33760 5.0E+5
2 559 6.55239E+08 0.33120 0.76718 0.10700 46.79160 5.0E+5
2 560 6.55239E+10 0.43120 0.91004 0.21811 52.24620 5.0E+5
2 561 1.55382E+07 0.05120 0.07330 0.32922 57.70080 5.0E+5
2 562 1.55382E+09 0.15120 0.21616 0.44033 3.65160 5.0E+5
2 563 1.55382E+08 0.25120 0.35902 0.55144 9.10620 5.0E+5
2 564 1.55382E+10 0.35120 0.50187 0.66255 14.56020 5.0E+5
2 565 4.91360E+07 0.45120 0.64473 0.77366 20.01480 5.0E+5
2 566 4.91360E+09 0.07120 0.78759 0.88477 25.46940 5.0E+5
2 567 4.91360E+08 0.17120 0.93045 0.99588 30.92400 5.0E+5
2 568 4.91360E+10 0.27120 0.09371 0.00960 36.37860 5.0E+5
2 569 2.76312E+07 0.37120 0.23657 0.12071 41.83320 5.0E+5
2 570 2.76312E+09 0.47120 0.37943 0.23182 47.28780 5.0E+5
2 571 2.76312E+08 0.09120 0.52228 0.34294 52.74240 5.0E+5
2 572 2.76312E+10 0.19120 0.66514 0.45405 58.19700 5.0E+5
2 573 8.73776E+07 0.29120 0.80800 0.56516 4.14720 5.0E+5
2 574 8.73776E+09 0.39120 0.95085 0.67627 9.60180 5.0E+5
2 575 8.73776E+08 0.49120 0.11412 0.78738 15.05640 5.0E+5
2 576 8.73776E+10 0.01520 0.25698 0.89849 20.51100 5.0E+5
2 577 1.08433E+07 0.11520 0.39983 0.02195 25.96560 5.0E+5
2 578 1.08433E+09 0.21520 0.54269 0.13306 31.42020 5.0E+5
2 579 1.08433E+08 0.31520 0.68555 0.24417 36.87480 5.0E+5
2 580 1.08433E+10 0.41520 0.82840 0.35528 42.32880 5.0E+5
2 581 3.42894E+07 0.03520 0.97126 0.46639 47.78340 5.0E+5
2 582 3.42894E+09 0.13520 0.13453 0.57750 53.23800 5.0E+5
2 583 3.42894E+08 0.23520 0.27738 0.68861 58.69260 5.0E+5
2 584 3.42894E+10 0.33520 0.42024 0.79973 4.64340 5.0E+5
2 585 1.92824E+07 0.43520 0.56310 0.91084 10.09740 5.0E+5
2 586 1.92824E+09 0.05520 0.70596 0.03429 15.55200 5.0E+5
2 587 1.92824E+08 0.15520 0.84881 0.14540 21.00660 5.0E+5
2 588 1.92824E+10 0.25520 0.99167 0.25652 26.46120 5.0E+5
2 589 6.09762E+07 0.35520 0.01499 0.36763 31.91580 5.0E+5
2 590 6.09762E+09 0.45520 0.15785 0.47874 37.37040 5.0E+5
2 591 6.09762E+08 0.07520 0.30071 0.58985 42.82500 5.0E+5
2 592 6.09762E+10 0.17520 0.44357 0.70096 48.27960 5.0E+5
2 593 1.44597E+07 0.27520 0.58642 0.81207 53.73420 5.0E+5
2 594 1.44597E+09 0.37520 0.72928 0.92318 59.18880 5.0E+5
2 595 1.44597E+08 0.47520 0.87214 0.04664 5.13900 5.0E+5
2 596 1.44597E+10 0.09520 0.03540 0.15775 10.59360 5.0E+5
2 597 4.57257E+07 0.19520 0.17826 0.26886 16.04820 5.0E+5
2 598 4.57257E+09 0.29520 0.32112 0.37997 21.50280 5.0E+5
2 599 4.57257E+08 0.39520 0.46397 0.49108 26.95740 5.0E+5
2 600 4.57257E+10 0.49520 0.60683 0.60219 32.41200 5.0E+5
2 601 2.57134E+07 0.01920 0.74969 0.71331 37.86600 5.0E+5
2 602 2.57134E+09 0.11920 0.89254 0.82442 43.32060 5.0E+5
2 603 2.57134E+08 0.21920 0.05581 0.93553 48.77520 5.0E+5
2 604 2.57134E+10 0.31920 0.19867 0.05898 54.22980 5.0E+5
2 605 8.13130E+07 0.41920 0.34152 0.17010 59.68440 5.0E+5
2 606 8.13130E+09 0.03920 0.48438 0.28121 0.22560 5.0E+5
2 607 8.13130E+08 0.13920 0.62724 0.39232 5.68020 5.0E+5
2 608 8.13130E+10 0.23920 0.77010 0.50343 11.13420 5.0E+5
2 609 1.25210E+07 0.33920 0.91295 0.61454 16.58880 5.0E+5
2 610 1.25210E+09 0.43920 0.07622 0.72565 22.04340 5.0E+5
2 611 1.25210E+08 0.05920 0.21908 0.83676 27.49800 5.0E+5
2 612 1.25210E+10 0.15920 0.36193 0.94787 32.95260 5.0E+5
2 613 3.95950E+07 0.25920 0.50479 0.07133 38.40720 5.0E+5
2 614 3.95950E+09 0.35920 0.64765 0.18244 43.86180 5.0E+5
2 615 3.95950E+08 0.45920 0.79050 0.29355 49.31640 5.0E+5
2 616 3.95950E+10 0.07920 0.93336 0.40466 54.77100 5.0E+5
2 617 2.22659E+07 0.17920 0.09663 0.51578 0.72120 5.0E+5
2 618 2.22659E+09 0.27920 0.23948 0.62689 6.17580 5.0E+5
2 619 2.22659E+08 0.37920 0.38234 0.73800 11.63040 5.0E+5
2 620 2.22659E+10 0.47920 0.52520 0.84911 17.08500 5.0E+5
2 621 7.04109E+07 0.09920 0.66805 0.96022 22.53960 5.0E+5
2 622 7.04109E+09 0.19920 0.81091 0.08368 27.99420 5.0E+5
2 623 7.04109E+08 0.29920 0.95377 0.19479 33.44880 5.0E+5
2 624 7.04109E+10 0.39920 0.11703 0.30590 38.90280 5.0E+5
2 625 1.66971E+07 0.49920 0.25989 0.41701 44.35740 5.0E+5
2 626 1.66971E+09 0.00016 0.40275 0.52812 49.81200 5.0E+5
2 627 1.66971E+08 0.10016 0.54561 0.63923 55.26660 5.0E+5
2 628 1.66971E+10 0.20016 0.68846 0.75034 1.21740 5.0E+5
2 629 5.28007E+07 0.30016 0.83132 0.86145 6.67140 5.0E+5
2 630 5.28007E+09 0.40016 0.97418 0.97257 12.12600 5.0E+5
2 631 5.28007E+08 0.02016 0.13744 0.09602 17.58060 5.0E+5
2 632 5.28007E+10 0.12016 0.28030 0.20713 23.03520 5.0E+5
2 633 2.96920E+07 0.22016 0.42316 0.31824 28.48980 5.0E+5
2 634 2.96920E+09 0.32016 0.56601 0.42936 33.94440 5.0E+5
2 635 2.96920E+08 0.42016 0.70887 0.54047 39.39900 5.0E+5
2 636 2.96920E+10 0.04016 0.85173 0.65158 44.85360 5.0E+5
2 637 9.38945E+07 0.14016 0.99459 0.76269 50.30820 5.0E+5
2 638 9.38945E+09 0.24016 0.01791 0.87380 55.76280 5.0E+5
2 639 9.38945E+08 0.34016 0.16077 0.98491 1.71300 5.0E+5
2 640 9.38945E+10 0.44016 0.30362 0.10837 7.16760 5.0E+5
2 641 1.04597E+07 0.06016 0.44648 0.21948 12.62220 5.0E+5
2 642 1.04597E+09 0.16016 0.58934 0.33059 18.07680 5.0E+5
2 643 1.04597E+08 0.26016 0.73219 0.44170 23.53140 5.0E+5
2 644 1.04597E+10 0.36016 0.87505 0.55281 28.98600 5.0E+5
2 645 3.30765E+07 0.46016 0.03832 0.66392 34.44000 5.0E+5
2 646 3.30765E+09 0.08016 0.18117 0.77503 39.89460 5.0E+5
2 647 3.30765E+08 0.18016 0.32403 0.88615 45.34920 5.0E+5
2 648 3.30765E+10 0.28016 0.46689 0.99726 50.80380 5.0E+5
2 649 1.86003E+07 0.38016 0.60975 0.01097 56.25840 5.0E+5
2 650 1.86003E+09 0.48016 0.75260 0.12209 2.20860 5.0E+5
2 651 1.86003E+08 0.00416 0.89546 0.23320 7.66320 5.0E+5
2 652 1.86003E+10 0.10416 0.05873 0.34431 13.11780 5.0E+5
2 653 5.88193E+07 0.20416 0.20158 0.45542 18.57240 5.0E+5
2 654 5.88193E+09 0.30416 0.34444 0.56653 24.02700 5.0E+5
2 655 5.88193E+08 0.40416 0.48730 0.67764 29.48160 5.0E+5
2 656 5.88193E+10 0.02416 0.63015 0.78875 34.93620 5.0E+5
2 657 1.39483E+07 0.12416 0.77301 0.89986 40.39080 5.0E+5
2 658 1.39483E+09 0.22416 0.91587 0.02332 45.84540 5.0E+5
2 659 1.39483E+08 0.32416 0.07913 0.13443 51.30000 5.0E+5
2 660 1.39483E+10 0.42416 0.22199 0.24554 56.75460 5.0E+5
2 661 4.41083E+07 0.04416 0.36485 0.35665 2.70480 5.0E+5
2 662 4.41083E+09 0.14416 0.50771 0.46776 8.15940 5.0E+5
2 663 4.41083E+08 0.24416 0.65056 0.57888 13.61400 5.0E+5
2 664 4.41083E+10 0.34416 0.79342 0.68999 19.06860 5.0E+5
2 665 2.48039E+07 0.44416 0.93628 0.80110 24.52320 5.0E+5
2 666 2.48039E+09 0.06416 0.09954 0.91221 29.97720 5.0E+5
2 667 2.48039E+08 0.16416 0.24240 0.03567 35.43180 5.0E+5
2 668 2.48039E+10 0.26416 0.38526 0.14678 40.88640 5.0E+5
2 669 7.84368E+07 0.36416 0.52811 0.25789 46.34100 5.0E+5
2 670 7.84368E+09 0.46416 0.67097 0.36900 51.79560 5.0E+5
2 671 7.84368E+08 0.08416 0.81383 0.48011 57.25020 5.0E+5
2 672 7.84368E+10 0.18416 0.95668 0.59122 3.20040 5.0E+5
2 673 1.20793E+07 0.28416 0.11995 0.70233 8.65500 5.0E+5
2 674 1.20793E+09 0.38416 0.26281 0.81344 14.10960 5.0E+5
2 675 1.20793E+08 0.48416 0.40566 0.92455 19.56420 5.0E+5
2 676 1.20793E+10 0.00816 0.54852 0.04801 25.01880 5.0E+5
2 677 3.81979E+07 0.10816 0.69138 0.15912 30.47340 5.0E+5
2 678 3.81979E+09 0.20816 0.83424 0.27023 35.92800 5.0E+5
2 679 3.81979E+08 0.30816 0.97709 0.38134 41.38260 5.0E+5
2 680 3.81979E+10 0.40816 0.14036 0.49246 46.83720 5.0E+5
2 681 2.14803E+07 0.02816 0.28322 0.60357 52.29180 5.0E+5
2 682 2.14803E+09 0.12816 0.42607 0.71468 57.74580 5.0E+5
2 683 2.14803E+08 0.22816 0.56893 0.82579 3.69660 5.0E+5
2 684 2.14803E+10 0.32816 0.71179 0.93690 9.15120 5.0E+5
2 685 6.79266E+07 0.42816 0.85464 0.06036 14.60580 5.0E+5
2 686 6.79266E+09 0.04816 0.99750 0.17147 20.06040 5.0E+5
2 687 6.79266E+08 0.14816 0.00083 0.28258 25.51440 5.0E+5
2 688 6.79266E+10 0.24816 0.14369 0.39369 30.96900 5.0E+5
2 689 1.61079E+07 0.34816 0.28655 0.50480 36.42360 5.0E+5
2 690 1.61079E+09 0.44816 0.42940 0.61591 41.87820 5.0E+5
2 691 1.61079E+08 0.06816 0.57226 0.72702 47.33280 5.0E+5
2 692 1.61079E+10 0.16816 0.71512 0.83813 52.78740 5.0E+5
2 693 5.09378E+07 0.26816 0.85798 0.94925 58.24200 5.0E+5
2 694 5.09378E+09 0.36816 0.02124 0.07270 4.19220 5.0E+5
2 695 5.09378E+08 0.46816 0.16410 0.18381 9.64680 5.0E+5
2 696 5.09378E+10 0.08816 0.30696 0.29492 15.10140 5.0E+5
2 697 2.86444E+07 0.18816 0.44981 0.40604 20.55600 5.0E+5
2 698 2.86444E+09 0.28816 0.59267 0.51715 26.01060 5.0E+5
2 699 2.86444E+08 0.38816 0.73553 0.62826 31.46520 5.0E+5
2 700 2.86444E+10 0.48816 0.87838 0.73937 36.91980 5.0E+5
2 701 9.05816E+07 0.01216 0.04165 0.85048 42.37440 5.0E+5
2 702 9.05816E+09 0.11216 0.18451 0.96159 47.82900 5.0E+5
2 703 9.05816E+08 0.21216 0.32736 0.08505 53.28300 5.0E+5
2 704 9.05816E+10 0.31216 0.47022 0.19616 58.73760 5.0E+5
2 705 1.12409E+07 0.41216 0.61308 0.30727 4.68840 5.0E+5
2 706 1.12409E+09 0.03216 0.75594 0.41838 10.14300 5.0E+5
2 707 1.12409E+08 0.13216 0.89879 0.52949 15.59700 5.0E+5
2 708 1.12409E+10 0.23216 0.06206 0.64060 21.05160 5.0E+5
2 709 3.55468E+07 0.33216 0.20491 0.75171 26.50620 5.0E+5
2 710 3.55468E+09 0.43216 0.34777 0.86283 31.96080 5.0E+5
2 711 3.55468E+08 0.05216 0.49063 0.97394 37.41540 5.0E+5
2 712 3.55468E+10 0.15216 0.63349 0.09739 42.87000 5.0E+5
2 713 1.99894E+07 0.25216 0.77634 0.20850 48.32460 5.0E+5
2 714 1.99894E+09 0.35216 0.91920 0.31962 53.77920 5.0E+5
2 715 1.99894E+08 0.45216 0.08247 0.43073 59.23380 5.0E+5
